,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",2.3416917540146898,-0.4750611691003366,1.7919800000000001,-0.47996554429850846,1.799
"(40, 10)",0.8927806103768845,-0.47944194552284225,1.7774500000000002,-0.4817108735505027,1.776
"(45, 5)",3.8079905929376903,-0.46657886893564404,1.7782,-0.47647488579452,1.7830000000000001
"(45, 10)",7.822805000152927,-0.4709072854805898,1.76354,-0.492182849062468,1.7630000000000001
"(50, 5)",21.621438761612,-0.4580267556008719,1.7709000000000001,-0.5166174585903871,1.7690000000000001
"(50, 10)",12.214477330630986,-0.4623028122682582,1.75618,-0.49567350756645645,1.7550000000000001
"(50, 15)",11.810467435831033,-0.46664868210572363,1.74149,-0.4991641660704449,1.743
"(50, 20)",5.974008994456693,-0.47106436511326955,1.7268100000000002,-0.48694686130648535,1.735
"(50, 25)",12.201098786685973,-0.47556731458341517,1.7122600000000001,-0.4415683007546356,1.718
"(50, 30)",21.69527697162462,-0.4801400772236404,1.69771,-0.41887902047871073,1.702
"(55, 5)",2.2537190445304374,-0.44940482909601975,1.7637200000000002,-0.45553093477058937,1.764
"(55, 10)",15.970495112046295,-0.453611072593326,1.74893,-0.49741883681845067,1.75
"(55, 15)",11.761854627904723,-0.4579045825532324,1.73408,-0.4904375198104738,1.731
"(55, 20)",13.309759811957106,-0.4622679056832184,1.71932,-0.4991641660704449,1.726
"(55, 25)",10.905928967094091,-0.46670104198328355,1.7047,-0.49741883681845067,1.706
"(55, 30)",3.073953043900742,-0.47122144474594885,1.69016,-0.47996554429850846,1.69
"(60, 25)",15.953212150338041,-0.4577649562130728,1.6973,-0.5026548245744333,1.704
"(60, 30)",6.208944215636834,-0.46223299909817817,1.6827,-0.47996554429850846,1.683
"(60, 35)",10.635666739983202,-0.4667708551533636,1.6681000000000001,-0.49741883681845067,1.666
"(60, 40)",22.36441807826057,-0.4713959776711487,1.65354,-0.4066617157147512,1.661
"(65, 30)",0.8917793315540329,-0.4531572869878078,1.6753900000000002,-0.45553093477058937,1.677
"(65, 35)",15.710525430034851,-0.4576427831654333,1.66078,-0.5026548245744333,1.67
"(65, 40)",14.826504598741376,-0.46219809251313837,1.6461800000000002,-0.41887902047871073,1.6460000000000001
"(65, 45)",10.40291261305413,-0.4668581216159633,1.63152,-0.49741883681845067,1.635
"(65, 50)",4.811210041353611,-0.4715879638888678,1.61688,-0.4572762640225836,1.616
"(70, 30)",0.7956434175684073,-0.4439943084148372,1.6683500000000002,-0.4433136300066298,1.672
"(70, 35)",12.11263886928867,-0.44840999142238314,1.6536600000000001,-0.41364303272272807,1.6620000000000001
"(70, 40)",2.8641223448082713,-0.45291294089252876,1.6389500000000001,-0.46076692252657203,1.6340000000000001
"(70, 45)",8.840145985678216,-0.45750315682527365,1.62421,-0.4834562028024969,1.618
"(70, 50)",14.52413646171935,-0.4621631859280986,1.60949,-0.41887902047871073,1.614
"(70, 55)",10.679447188708115,-0.4669279347860429,1.59483,-0.4991641660704449,1.593
"(75, 35)",1.9762159381083662,-0.4391073865092534,1.64665,-0.43807764225064716,1.6560000000000001
"(75, 40)",4.419721780121987,-0.443540522809319,1.6318500000000002,-0.4310963252426703,1.6380000000000001
"(75, 45)",9.899593012059285,-0.4480609255719843,1.61703,-0.41887902047871073,1.623
"(75, 50)",2.098526368822353,-0.4526511415047296,1.60226,-0.44680428851061826,1.606
"(75, 55)",11.480162858777678,-0.4573460771925939,1.58755,-0.492182849062468,1.586
"(75, 60)",37.14885392526476,-0.46212827934305833,1.57287,-0.3490658503989419,1.586
"(75, 65)",8.709232964659138,-0.4670152012486426,1.5582500000000001,-0.49392817831446223,1.556
"(75, 75)",1.5231687607712527,-0.47705084444761026,1.53679,-0.4817108735505027,1.5350000000000001
"(80, 25)",0.24702659654048784,-0.42123521496883165,1.6764200000000002,-0.42062434973070495,1.677
"(80, 45)",5.4243238091662045,-0.4385314278560952,1.61,-0.42236967898269917,1.612
"(80, 50)",0.667821976468668,-0.44306928391128064,1.59519,-0.4433136300066298,1.592
"(80, 55)",1.529988221899173,-0.44767695313654565,1.5804200000000002,-0.4433136300066298,1.583
