,Position RMSE,AOA,TOA,EST AOA,EST TOA
"(40, 5)",124.5208824935668,-0.4750611691003366,1.7919800000000001,-0.6405358354819768,1.246
"(40, 10)",79.10700117453928,-0.47944194552284225,1.7774500000000002,-0.26354471705122506,1.73
"(45, 5)",347.4356775258548,-0.46657886893564404,1.7782,0.708603676309556,0.395
"(45, 10)",344.71331837431427,-0.4709072854805898,1.76354,0.708603676309556,0.395
"(50, 5)",345.2061407670926,-0.4580267556008719,1.7709000000000001,0.708603676309556,0.395
"(50, 10)",342.46618722386677,-0.4623028122682582,1.75618,0.708603676309556,0.395
"(50, 15)",339.7408438780987,-0.46664868210572363,1.74149,0.708603676309556,0.395
"(50, 20)",337.02984290626506,-0.47106436511326955,1.7268100000000002,0.708603676309556,0.395
"(50, 25)",106.07220170332009,-0.47556731458341517,1.7122600000000001,-0.6352998477259941,1.26
"(50, 30)",331.6548210948528,-0.4801400772236404,1.69771,0.708603676309556,0.395
"(55, 5)",342.9986329744067,-0.44940482909601975,1.7637200000000002,0.708603676309556,0.395
"(55, 10)",340.2412191520444,-0.453611072593326,1.74893,0.708603676309556,0.395
"(55, 15)",337.4969189858692,-0.4579045825532324,1.73408,0.708603676309556,0.395
"(55, 20)",334.76772593822653,-0.4622679056832184,1.71932,0.708603676309556,0.395
"(55, 25)",105.89784676638222,-0.46670104198328355,1.7047,-0.6352998477259941,1.26
"(55, 30)",6.929173214679539,-0.47122144474594885,1.69016,-0.4729842272905316,1.657
"(60, 25)",329.79647457125344,-0.4577649562130728,1.6973,0.708603676309556,0.395
"(60, 30)",327.08046772425223,-0.46223299909817817,1.6827,0.708603676309556,0.395
"(60, 35)",324.37949425812474,-0.4667708551533636,1.6681000000000001,0.708603676309556,0.395
"(60, 40)",321.694177128835,-0.4713959776711487,1.65354,0.708603676309556,0.395
"(65, 30)",324.82693204910777,-0.4531572869878078,1.6753900000000002,0.708603676309556,0.395
"(65, 35)",322.1077608557171,-0.4576427831654333,1.66078,0.708603676309556,0.395
"(65, 40)",319.40383145900836,-0.46219809251313837,1.6461800000000002,0.708603676309556,0.395
"(65, 45)",316.71503330601513,-0.4668581216159633,1.63152,0.708603676309556,0.395
"(65, 50)",88.61136052360565,-0.4715879638888678,1.61688,-0.6352998477259941,1.26
"(70, 30)",322.5978770222484,-0.4439943084148372,1.6683500000000002,0.708603676309556,0.395
"(70, 35)",319.8597753384538,-0.44840999142238314,1.6536600000000001,0.708603676309556,0.395
"(70, 40)",317.1365716701525,-0.45291294089252876,1.6389500000000001,0.708603676309556,0.395
"(70, 45)",314.42833412881856,-0.45750315682527365,1.62421,0.708603676309556,0.395
"(70, 50)",311.73634896922493,-0.4621631859280986,1.60949,0.708603676309556,0.395
"(70, 55)",18.232841203929134,-0.4669279347860429,1.59483,-0.5218534463463698,1.586
"(75, 35)",317.63521333616745,-0.4391073865092534,1.64665,0.708603676309556,0.395
"(75, 40)",314.89258484304173,-0.443540522809319,1.6318500000000002,0.708603676309556,0.395
"(75, 45)",312.16520811837313,-0.4480609255719843,1.61703,0.708603676309556,0.395
"(75, 50)",309.4537568400969,-0.4526511415047296,1.60226,0.708603676309556,0.395
"(75, 55)",306.7590523474846,-0.4573460771925939,1.58755,0.708603676309556,0.395
"(75, 60)",40.84866044002366,-0.46212827934305833,1.57287,-0.33859387488697656,1.595
"(75, 65)",78.85544470392259,-0.4670152012486426,1.5582500000000001,-0.6352998477259941,1.26
"(75, 75)",149.11132113470825,-0.47705084444761026,1.53679,-0.5113814708344044,0.8150000000000001
"(80, 25)",319.18232841783055,-0.42123521496883165,1.6764200000000002,0.7155849933175329,0.461
"(80, 45)",309.9257851240213,-0.4385314278560952,1.61,0.708603676309556,0.395
"(80, 50)",307.19528871040524,-0.44306928391128064,1.59519,0.708603676309556,0.395
"(80, 55)",304.48068952657525,-0.44767695313654565,1.5804200000000002,0.708603676309556,0.395
"(80, 60)",301.78237798466046,-0.4523893421169305,1.56566,0.708603676309556,0.395
"(80, 65)",299.1014054564387,-0.4571889975599146,1.5509700000000002,0.708603676309556,0.395
"(80, 70)",296.4380422745748,-0.46209337275801854,1.53632,0.708603676309556,0.395
"(80, 75)",72.58292677670936,-0.46708501441872263,1.5217100000000001,-0.6352998477259941,1.26
"(85, 35)",361.03842778337673,-0.4202578305877145,1.63999,0.6283185307178218,1.829
"(85, 50)",304.9611613035579,-0.43338270656271227,1.58827,0.708603676309556,0.395
"(85, 55)",6.428456323581077,-0.43792056261789725,1.5734400000000002,-0.41887902047871073,1.581
"(85, 60)",299.5084373964407,-0.44256313842820205,1.55861,0.708603676309556,0.395
"(85, 65)",296.8069378234655,-0.447292980701107,1.54383,0.708603676309556,0.395
"(85, 70)",294.1228965695963,-0.45211008943661124,1.52912,0.708603676309556,0.395
"(85, 75)",291.4565789007727,-0.4570319179272353,1.51444,0.708603676309556,0.395
"(85, 80)",288.8084342188278,-0.46205846617297874,1.49981,0.708603676309556,0.395
"(85, 85)",309.9520560290111,-0.46717228088132234,1.4852100000000001,0.6702064327656831,1.2750000000000001
"(85, 95)",4.243245617552814,-0.47774897614840794,1.45626,-0.4642575810305605,1.462
"(90, 40)",306.5371495009417,-0.414917123076612,1.6185,0.7155849933175329,0.461
"(90, 60)",297.25926277405506,-0.4326322149843542,1.55172,0.708603676309556,0.395
"(90, 65)",294.5373118206972,-0.4372922440871796,1.53685,0.708603676309556,0.395
"(90, 70)",291.83241542643634,-0.44202208636008367,1.52206,0.708603676309556,0.395
"(90, 75)",289.14537157206394,-0.44687410168062813,1.5073200000000002,0.708603676309556,0.395
"(90, 80)",286.4759893437053,-0.4518133834637723,1.4926300000000001,0.708603676309556,0.395
"(90, 85)",283.8243361024715,-0.4568573850020359,1.4778700000000002,0.708603676309556,0.395
"(90, 90)",3.7049611683547288,-0.46200610629541927,1.46322,-0.45553093477058937,1.448
"(90, 95)",17.38781283200976,-0.46727700063644173,1.4486800000000002,-0.5253441048503582,1.446
"(90, 100)",304.1286920780206,-0.47265261473258446,1.4342400000000002,0.6702064327656831,1.2750000000000001
"(95, 60)",85.47289333945336,-0.4226140250779069,1.55243,-0.6300638599700115,1.256
"(95, 70)",289.5677187936655,-0.4318468168209568,1.51519,0.708603676309556,0.395
"(95, 75)",286.85868426804393,-0.4366115656789016,1.50028,0.708603676309556,0.395
"(95, 80)",284.1673561852861,-0.4414810342919657,1.4854100000000001,0.708603676309556,0.395
"(95, 85)",4.39474093645635,-0.4464377693676296,1.47059,-0.4520402762666009,1.451
"(95, 90)",278.840524347215,-0.45149922419841326,1.45591,0.708603676309556,0.395
"(95, 95)",276.20633920107963,-0.45668285207683645,1.4413300000000002,0.708603676309556,0.395
"(95, 100)",1.8862647897375318,-0.46197119971037903,1.42681,-0.4572762640225836,1.433
"(95, 105)",4.74990133140203,-0.4673642670990419,1.4123100000000002,-0.4590215932745778,1.432
"(100, 60)",83.17905531992133,-0.4125085687088599,1.54584,-0.6283185307180172,1.28
"(100, 65)",77.85598140814162,-0.41699406488648516,1.53098,-0.6230825429620346,1.288
"(100, 70)",238.14783613263444,-0.4215842808192303,1.51615,-1.2863076587198385,1.045
"(100, 80)",281.8863305808482,-0.43102651207251963,1.47859,0.708603676309556,0.395
"(100, 85)",5.142754769935609,-0.4359134339781039,1.46371,-0.4485496177626125,1.447
"(100, 90)",276.51559710918104,-0.4408876223462874,1.4489,0.708603676309556,0.395
"(100, 95)",1.8387520338885284,-0.4459839837621109,1.43417,-0.4520402762666009,1.436
"(100, 100)",2.1728912597236243,-0.4511850649330542,1.4195600000000002,-0.4502949470146067,1.43
"(100, 105)",3.0596079793239475,-0.4564908658591169,1.40504,-0.4502949470146067,1.417
"(100, 110)",266.0087682205532,-0.4619188398328191,1.39049,0.708603676309556,0.395
"(100, 115)",3.232989031246805,-0.4674689868541613,1.37595,-0.4747295565425258,1.3880000000000001
"(100, 135)",105.00340135839716,-0.49097857187852467,1.32742,-0.5113814708344044,0.8140000000000001
"(105, 85)",276.9151453482532,-0.4252843788334584,1.4569800000000002,0.708603676309556,0.395
"(105, 90)",274.2171990273244,-0.43017130073904264,1.44211,0.708603676309556,0.395
"(105, 95)",3.70680383851113,-0.4351629423997463,1.42734,-0.44680428851061826,1.434
"(105, 100)",3.3827411171450774,-0.44027675710808944,1.41258,-0.4485496177626125,1.424
"(105, 105)",266.23931258369373,-0.4454952915715529,1.3979800000000002,0.708603676309556,0.395
"(105, 110)",263.6192863669345,-0.45083599908265537,1.38331,0.708603676309556,0.395
"(105, 115)",32.580215773962436,-0.4562988796413978,1.3687,-0.342084533390965,1.385
"(105, 120)",258.4428819745555,-0.4618664799552592,1.35419,0.708603676309556,0.395
"(110, 80)",277.4026093614014,-0.4098382149533084,1.46529,0.708603676309556,0.395
"(110, 85)",274.6653899506564,-0.41453315064117335,1.45037,0.708603676309556,0.395
"(110, 90)",4.157390359115895,-0.4193328060841577,1.4354900000000002,-0.4328416544946645,1.43
"(110, 100)",266.56201712028997,-0.4292637295280053,1.40578,0.708603676309556,0.395
"(110, 105)",5.831784056579811,-0.4343775442363489,1.39104,-0.44505895925862404,1.415
"(110, 110)",261.25634240567115,-0.43963098528485167,1.3763,0.708603676309556,0.395
"(110, 115)",258.6338865388567,-0.4449891460884743,1.36162,0.708603676309556,0.395
"(110, 120)",256.0325457705901,-0.4504694799397364,1.347,0.708603676309556,0.395
"(110, 125)",253.45290111044756,-0.4560719868386385,1.33241,0.708603676309556,0.395
"(110, 130)",250.8958917047107,-0.46181412007769973,1.3179200000000002,0.708603676309556,0.395
"(110, 150)",1.771433841175244,-0.48619636972806024,1.2698,-0.492182849062468,1.274
"(110, 155)",3.58806495773061,-0.4926715412529594,1.2556600000000002,-0.4991641660704449,1.24
"(115, 110)",258.92039823210274,-0.42828634514688857,1.36946,0.708603676309556,0.395
"(115, 115)",256.2744834297694,-0.43355723948791125,1.3547200000000001,0.708603676309556,0.395
"(115, 120)",253.6487339309822,-0.438932853584054,1.33996,0.708603676309556,0.395
"(115, 125)",251.0454507391389,-0.4444480940203559,1.3253400000000002,0.708603676309556,0.395
"(115, 130)",2.0266237072234783,-0.45008550750429777,1.3107499999999999,-0.4433136300066298,1.315
"(115, 135)",245.90475819252765,-0.4558625473283988,1.29616,0.708603676309556,0.395
"(115, 140)",243.36940007324475,-0.4617617602001398,1.2817,0.708603676309556,0.395
"(115, 150)",4.2174664823136965,-0.4740314248416597,1.2624,-0.4904375198104738,1.2630000000000001
"(120, 115)",253.942200951995,-0.42200315983970893,1.34792,0.708603676309556,0.395
